Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting)
"Italy","NET.IT128A","Air Quality Monitoring Network of Palermo","IT1076A","PA - Boccadifalco","SPO.IT1076A_5_BETA_1996-08-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","17.563","ug/m3","29.59","1","Background","Suburban","13.3022","38.1205","141.0","Palermo                                                                         ","IT005C1                                           ","647422","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1076A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT091A","Rete di Rilevamento della Qualità dell'Aria della Provincia di Bergamo","IT0837A","FILAGO","SPO.IT0837A_5_BETA_2004-10-14_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","30.636","ug/m3","82.19","1","Background","Urban","9.5564","45.6331","190.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0837A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT223A","REGIONE PUGLIA","IT1608A","STATTE","SPO.IT1608A_5_BETA_2017-12-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","16.799","ug/m3","97.35","1","Industrial","Suburban","17.2033","40.5625","10.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1608A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT106A","Provincia Regionale di Messina IX Dipartimento 1° U.D. Tutela Aria","IT1829A","ME - Boccetta","SPO.IT1829A_5_BETA_2016-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","22.013","ug/m3","95.07","1","Traffic","Urban","15.5529","38.1983","10.0","Messina                                                                         ","IT501C1                                           ","227424","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1829A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT101A","PROVINCIA DI GENOVA","IT1884A","CORSO BUENOS AIRES - GENOVA","SPO.IT1884A_5_BETA_2019-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","19.686","ug/m3","92.57","1","Traffic","Urban","8.9501","44.4031","7.0","Genova                                                                          ","IT006C1                                           ","565752","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1884A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT1428A","CENNU1","SPO.IT1428A_5_BETA_2005-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","7.755","ug/m3","93.70","1","Background","Urban","9.3217","40.3206","543.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1428A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2056A","CENCA1","SPO.IT2056A_5_BETA_2011-10-14_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","30.085","ug/m3","97.81","1","Traffic","Urban","9.1150","39.2358","33.0","Cagliari                                                                        ","IT027C1                                           ","151005","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2056A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT110A","Rete di Rilevamento della Qualità dell'Aria della Provincia di Varese","IT1873A","FERNO","SPO.IT1873A_5_BETA_2006-11-22_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","24.054","ug/m3","100.00","1","Background","Urban","8.7500","45.6167","215.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1873A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT112A","Regione Lazio","IT0991A","ALATRI","SPO.IT0991A_5_BETA_2010-07-02_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","22.028","ug/m3","98.36","1","Background","Urban","13.3383","41.7300","440.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0991A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT091A","Rete di Rilevamento della Qualità dell'Aria della Provincia di Bergamo","IT1463A","OSIO SOTTO","SPO.IT1463A_5_BETA_2000-06-20_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","26.561","ug/m3","98.36","1","Background","Suburban","9.6115","45.6206","182.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1463A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1553A","PT-MONTALE","SPO.IT1553A_5_BETA_2000-12-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","23.506","ug/m3","91.51","1","Background","Rural","11.0069","43.9161","48.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1553A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT276A","RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA","IT1538A","Monfalcone","SPO.IT1538A_5_BETA_2003-02-12_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","17.645","ug/m3","21.12","1","Background","Urban","13.5289","45.8100","5.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1538A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1177A","VI - Quartiere Italia","SPO.IT1177A_5_BETA_2002-02-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","32.543","ug/m3","99.45","1","Background","Urban","11.5397","45.5606","36.0","Vicenza                                                                         ","IT514C1                                           ","109855","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1177A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT085A","PROVINCIAL MONITORING NETWORK OF BOLZANO","IT0507A","BX1 Bressanone","SPO.IT0507A_5_nephelometry_beta_2019-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","15.423","ug/m3","99.39","1","Background","Urban","11.6544","46.7153","564.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0507A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT101A","PROVINCIA DI GENOVA","IT0858A","QUARTO - GENOVA","SPO.IT0858A_5_gravi_2015-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","15.808","ug/m3","89.86","1","Background","Urban","8.9922","44.3964","85.0","Genova                                                                          ","IT006C1                                           ","565752","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0858A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT256A","RETE DI RILEVAMENTO QUALITA' DELL'ARIA DISTRETTI CHIETI-PESCARA","IT2166A","Scuola Antonelli","SPO.IT2166A_5_BETA_2017-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","18.231","ug/m3","77.81","1","Background","Urban","14.1378","42.3461","50.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2166A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT123A","PROVINCIA DELLA SPEZIA","IT1661A","SANTO STEFANO MAGRA","SPO.IT1661A_5_gravi_2009-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","17.356","ug/m3","96.99","1","Traffic","Suburban","9.9186","44.1547","28.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1661A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT090A","TRENTINO URBAN AND REGION NETWORK","IT1859A","TRENTO VBZ","SPO.IT1859A_5_nephelometry_beta_2007-11-16_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","21.725","ug/m3","97.53","1","Traffic","Urban","11.1102","46.1043","197.0","Trento                                                                          ","IT014C1                                           ","120641","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1859A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT2184A","SI-BRACCI","SPO.IT2184A_5_BETA_2014-09-10_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","18.385","ug/m3","98.08","1","Traffic","Urban","11.3250","43.3378","316.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2184A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT1998A","CENNF1","SPO.IT1998A_5_BETA_2010-06-23_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","13.254","ug/m3","94.52","1","Background","Suburban","8.4325","39.2242","116.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1998A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1187A","LU-CAPANNORI","SPO.IT1187A_5_BETA_1998-08-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","27.806","ug/m3","98.90","1","Background","Urban","10.5739","43.8408","10.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1187A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT0963A","VE - Parco Bissuola","SPO.IT0963A_5_BETA_1994-05-16_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","29.808","ug/m3","100.00","1","Background","Urban","12.2622","45.4992","1.0","Venezia                                                                         ","IT011C1                                           ","258685","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0963A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT278A","EDISON SPA","IT2170A","Malisana","SPO.IT2170A_5_BETA_2007-02-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","20.727","ug/m3","87.18","1","Industrial","Rural","13.2622","45.8108","0.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2170A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2011A","CENSE0","SPO.IT2011A_5_BETA_2011-04-06_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","11.643","ug/m3","96.71","1","Background","Rural","9.2164","39.8425","736.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2011A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1880A","PD - Arcella","SPO.IT1880A_5_BETA_2007-12-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","34.896","ug/m3","97.53","1","Traffic","Urban","11.8906","45.4333","11.0","Padova                                                                          ","IT028C1                                           ","210077","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1880A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT2154A","LI-PIOMBINO-PARCO-VIII-MARZO","SPO.IT2154A_5_BETA_2014-04-10_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","17.814","ug/m3","97.26","1","Background","Urban","10.5242","42.9319","40.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2154A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1532A","Borgosesia - Tonella","SPO.IT1532A_5_gravi_2004-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","18.565","ug/m3","98.90","1","Background","Urban","8.2835","45.7132","344.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1532A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1594A","BL - Parco Città di Bologna","SPO.IT1594A_5_BETA_2004-01-14_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","17.094","ug/m3","98.63","1","Background","Urban","12.2169","46.1414","401.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT1594A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT2183A","LI-LA-PIRA","SPO.IT2183A_5_BETA_2014-09-26_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","17.953","ug/m3","94.25","1","Background","Urban","10.3327","43.5689","8.0","Livorno                                                                         ","IT504C1                                           ","157017","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2183A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT092A","Rete di Rilevamento della Qualità dell'Aria della Provincia di Brescia","IT0742A","ODOLO","SPO.IT0742A_5_BETA_2000-06-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","31.240","ug/m3","94.25","1","Background","Suburban","10.3858","45.6394","345.0","","","","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT0742A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Italy","NET.IT250A","RETE REGIONALE DI RILEVAMENTO DELLA QUALITÀ DELL'ARIA DI ARPA SICILIA","IT2275A","ME - Villa Dante","SPO.IT2275A_5_BETA_2015-01-01_00:00:00","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","22.639","ug/m3","88.49","1","Background","Urban","15.5465","38.1743","0.0","Messina                                                                         ","IT501C1                                           ","227424","E1a/validated data AQ e-Reporting","06/03/2022 06:58:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=5&Year_from=2019&Year_to=2019&Station=STA.IT2275A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
